school,conference,school_id,year,division,conference_id
Morehead St.,OVC,444,2018,1,902
Morehead St.,OVC,444,2019,1,902
Morris Brown,Independent,448,2002,1,0
Morris Brown,Independent,448,2003,1,0
Mount St. Mary's,NEC,450,2002,1,846
Mount St. Mary's,NEC,450,2003,1,846
Mount St. Mary's,NEC,450,2004,1,846
Mount St. Mary's,NEC,450,2005,1,846
Mount St. Mary's,NEC,450,2006,1,846
Mount St. Mary's,NEC,450,2007,1,846
Mount St. Mary's,NEC,450,2008,1,846
Mount St. Mary's,NEC,450,2009,1,846
Mount St. Mary's,NEC,450,2010,1,846
Mount St. Mary's,NEC,450,2011,1,846
Mount St. Mary's,NEC,450,2012,1,846
Mount St. Mary's,NEC,450,2013,1,846
Mount St. Mary's,NEC,450,2014,1,846
Mount St. Mary's,NEC,450,2015,1,846
Mount St. Mary's,NEC,450,2016,1,846
Mount St. Mary's,NEC,450,2017,1,846
Mount St. Mary's,NEC,450,2018,1,846
Mount St. Mary's,NEC,450,2019,1,846
MSOE,Independent,20220,2007,1,0
Murray St.,OVC,454,2002,1,902
Murray St.,OVC,454,2003,1,902
Murray St.,OVC,454,2004,1,902
Murray St.,OVC,454,2005,1,902
Murray St.,OVC,454,2006,1,902
Murray St.,OVC,454,2007,1,902
Murray St.,OVC,454,2008,1,902
Murray St.,OVC,454,2009,1,902
Murray St.,OVC,454,2010,1,902
Murray St.,OVC,454,2011,1,902
Murray St.,OVC,454,2012,1,902
Murray St.,OVC,454,2013,1,902
Murray St.,OVC,454,2014,1,902
Murray St.,OVC,454,2015,1,902
Murray St.,OVC,454,2016,1,902
Murray St.,OVC,454,2017,1,902
Murray St.,OVC,454,2018,1,902
Murray St.,OVC,454,2019,1,902
N.C. A&T,MEAC,488,2002,1,876
N.C. A&T,MEAC,488,2003,1,876
N.C. A&T,MEAC,488,2004,1,876
N.C. A&T,MEAC,488,2005,1,876
N.C. A&T,MEAC,488,2006,1,876
N.C. A&T,MEAC,488,2007,1,876
N.C. A&T,MEAC,488,2008,1,876
N.C. A&T,MEAC,488,2009,1,876
N.C. A&T,MEAC,488,2010,1,876
N.C. A&T,MEAC,488,2011,1,876
N.C. A&T,MEAC,488,2012,1,876
N.C. A&T,MEAC,488,2013,1,876
N.C. A&T,MEAC,488,2014,1,876
N.C. A&T,MEAC,488,2015,1,876
N.C. A&T,MEAC,488,2016,1,876
N.C. A&T,MEAC,488,2017,1,876
N.C. A&T,MEAC,488,2018,1,876
N.C. A&T,MEAC,488,2019,1,876
N.C. Central,Independent,489,2009,1,0
N.C. Central,MEAC,489,2012,1,876
N.C. Central,MEAC,489,2013,1,876
N.C. Central,MEAC,489,2014,1,876
N.C. Central,MEAC,489,2015,1,876
N.C. Central,MEAC,489,2016,1,876
N.C. Central,MEAC,489,2017,1,876
N.C. Central,MEAC,489,2018,1,876
N.C. Central,MEAC,489,2019,1,876
Navy,Patriot,726,2002,1,838
Navy,Patriot,726,2003,1,838
Navy,Patriot,726,2004,1,838
Navy,Patriot,726,2005,1,838
Navy,Patriot,726,2006,1,838
Navy,Patriot,726,2007,1,838
Navy,Patriot,726,2008,1,838
Navy,Patriot,726,2009,1,838
Navy,Patriot,726,2010,1,838
Navy,Patriot,726,2011,1,838
Navy,Patriot,726,2012,1,838
Navy,Patriot,726,2013,1,838
Navy,Patriot,726,2014,1,838
Navy,Patriot,726,2015,1,838
Navy,Patriot,726,2016,1,838
Navy,Patriot,726,2017,1,838
Navy,Patriot,726,2018,1,838
Navy,Patriot,726,2019,1,838
NC State,ACC,490,2002,1,821
NC State,ACC,490,2003,1,821
NC State,ACC,490,2004,1,821
NC State,ACC,490,2005,1,821
NC State,ACC,490,2006,1,821
NC State,ACC,490,2007,1,821
NC State,ACC,490,2008,1,821
NC State,ACC,490,2009,1,821
NC State,ACC,490,2010,1,821
NC State,ACC,490,2011,1,821
NC State,ACC,490,2012,1,821
NC State,ACC,490,2013,1,821
NC State,ACC,490,2014,1,821
NC State,ACC,490,2015,1,821
NC State,ACC,490,2016,1,821
NC State,ACC,490,2017,1,821
NC State,ACC,490,2018,1,821
NC State,ACC,490,2019,1,821
Neb. Wesleyan,Independent,462,2002,1,0
Neb. Wesleyan,Independent,462,2003,1,0
Neb. Wesleyan,Independent,462,2004,1,0
Neb. Wesleyan,Independent,462,2005,1,0
Neb. Wesleyan,Independent,462,2006,1,0
Neb. Wesleyan,Independent,462,2007,1,0
Neb. Wesleyan,Independent,462,2008,1,0
Neb. Wesleyan,Independent,462,2009,1,0
Nebraska,Big 12,463,2002,1,25354
Nebraska,Big 12,463,2003,1,25354
Nebraska,Big 12,463,2004,1,25354
Nebraska,Big 12,463,2005,1,25354
Nebraska,Big 12,463,2006,1,25354
Nebraska,Big 12,463,2007,1,25354
Nebraska,Big 12,463,2008,1,25354
Nebraska,Big 12,463,2009,1,25354
Nebraska,Big 12,463,2010,1,25354
Nebraska,Big 12,463,2011,1,25354
Nebraska,Big Ten,463,2012,1,827
Nebraska,Big Ten,463,2013,1,827
Nebraska,Big Ten,463,2014,1,827
Nebraska,Big Ten,463,2015,1,827
Nebraska,Big Ten,463,2016,1,827
Nebraska,Big Ten,463,2017,1,827
Nebraska,Big Ten,463,2018,1,827
Nebraska,Big Ten,463,2019,1,827
Nevada,WAC,466,2002,1,923
Nevada,WAC,466,2003,1,923
Nevada,WAC,466,2004,1,923
Nevada,WAC,466,2005,1,923
Nevada,WAC,466,2006,1,923
Nevada,WAC,466,2007,1,923
Nevada,WAC,466,2008,1,923
Nevada,WAC,466,2009,1,923
Nevada,WAC,466,2010,1,923
Nevada,WAC,466,2011,1,923
Nevada,WAC,466,2012,1,923
Nevada,MWC,466,2013,1,5486
Nevada,MWC,466,2014,1,5486
Nevada,MWC,466,2015,1,5486
Nevada,MWC,466,2016,1,5486
Nevada,MWC,466,2017,1,5486
Nevada,MWC,466,2018,1,5486
Nevada,MWC,466,2019,1,5486
New Haven,Independent,470,2002,1,0
New Mexico,MWC,473,2002,1,5486
New Mexico,MWC,473,2003,1,5486
New Mexico,MWC,473,2004,1,5486
New Mexico,MWC,473,2005,1,5486
New Mexico,MWC,473,2006,1,5486
New Mexico,MWC,473,2007,1,5486
New Mexico,MWC,473,2008,1,5486
New Mexico,MWC,473,2009,1,5486
New Mexico,MWC,473,2010,1,5486
New Mexico,MWC,473,2011,1,5486
New Mexico,MWC,473,2012,1,5486
New Mexico,MWC,473,2013,1,5486
New Mexico,MWC,473,2014,1,5486
New Mexico,MWC,473,2015,1,5486
New Mexico,MWC,473,2016,1,5486
New Mexico,MWC,473,2017,1,5486
New Mexico,MWC,473,2018,1,5486
New Mexico,MWC,473,2019,1,5486
New Mexico St.,Sun Belt,472,2002,1,818
New Mexico St.,Sun Belt,472,2003,1,818
New Mexico St.,Sun Belt,472,2004,1,818
New Mexico St.,Sun Belt,472,2005,1,818
New Mexico St.,WAC,472,2006,1,923
New Mexico St.,WAC,472,2007,1,923
New Mexico St.,WAC,472,2008,1,923
New Mexico St.,WAC,472,2009,1,923
New Mexico St.,WAC,472,2010,1,923
New Mexico St.,WAC,472,2011,1,923
New Mexico St.,WAC,472,2012,1,923
New Mexico St.,WAC,472,2013,1,923
New Mexico St.,WAC,472,2014,1,923
New Mexico St.,WAC,472,2015,1,923
New Mexico St.,WAC,472,2016,1,923
New Mexico St.,WAC,472,2017,1,923
New Mexico St.,WAC,472,2018,1,923
New Mexico St.,WAC,472,2019,1,923
New Orleans,Sun Belt,474,2002,1,818
New Orleans,Sun Belt,474,2003,1,818
New Orleans,Sun Belt,474,2004,1,818
New Orleans,Sun Belt,474,2005,1,818
New Orleans,Sun Belt,474,2006,1,818
New Orleans,Sun Belt,474,2007,1,818
New Orleans,Sun Belt,474,2008,1,818
New Orleans,Sun Belt,474,2009,1,818
New Orleans,Sun Belt,474,2010,1,818
New Orleans,Southland,474,2014,1,914
New Orleans,Southland,474,2015,1,914
New Orleans,Southland,474,2016,1,914
New Orleans,Southland,474,2017,1,914
New Orleans,Southland,474,2018,1,914
New Orleans,Southland,474,2019,1,914
Newbury,Independent,21772,2007,1,0
Newbury,Independent,21772,2008,1,0
Niagara,MAAC,482,2002,1,871
Niagara,MAAC,482,2003,1,871
Niagara,MAAC,482,2004,1,871
Niagara,MAAC,482,2005,1,871
Niagara,MAAC,482,2006,1,871
Niagara,MAAC,482,2007,1,871
Niagara,MAAC,482,2008,1,871
Niagara,MAAC,482,2009,1,871
Niagara,MAAC,482,2010,1,871
Niagara,MAAC,482,2011,1,871
Niagara,MAAC,482,2012,1,871
Niagara,MAAC,482,2013,1,871
Niagara,MAAC,482,2014,1,871
Niagara,MAAC,482,2015,1,871
Niagara,MAAC,482,2016,1,871
Niagara,MAAC,482,2017,1,871
Niagara,MAAC,482,2018,1,871
Niagara,MAAC,482,2019,1,871
Nicholls St.,Southland,483,2002,1,914
Nicholls St.,Southland,483,2003,1,914
Nicholls St.,Southland,483,2004,1,914
Nicholls St.,Southland,483,2005,1,914
Nicholls St.,Southland,483,2006,1,914
Nicholls St.,Southland,483,2007,1,914
Nicholls St.,Southland,483,2008,1,914
Nicholls St.,Southland,483,2009,1,914
Nicholls St.,Southland,483,2010,1,914
Nicholls St.,Southland,483,2011,1,914
Nicholls St.,Southland,483,2012,1,914
Nicholls St.,Southland,483,2013,1,914
Nicholls St.,Southland,483,2014,1,914
Nicholls St.,Southland,483,2015,1,914
Nicholls St.,Southland,483,2016,1,914
Nicholls St.,Southland,483,2017,1,914
Nicholls St.,Southland,483,2018,1,914
Nicholls St.,Southland,483,2019,1,914
NJIT,Independent,471,2007,1,0
NJIT,Independent,471,2008,1,0
NJIT,Independent,471,2009,1,0
NJIT,GWC,471,2010,1,30062
NJIT,GWC,471,2011,1,30062
NJIT,GWC,471,2012,1,30062
NJIT,GWC,471,2013,1,30156
NJIT,Independent,471,2015,1,0
NJIT,ASUN,471,2016,1,920
NJIT,ASUN,471,2017,1,920
NJIT,ASUN,471,2018,1,920
NJIT,ASUN,471,2019,1,920
Norfolk St.,MEAC,485,2002,1,876
Norfolk St.,MEAC,485,2003,1,876
Norfolk St.,MEAC,485,2004,1,876
Norfolk St.,MEAC,485,2005,1,876
Norfolk St.,MEAC,485,2006,1,876
Norfolk St.,MEAC,485,2007,1,876
Norfolk St.,MEAC,485,2008,1,876
Norfolk St.,MEAC,485,2009,1,876
Norfolk St.,MEAC,485,2010,1,876
Norfolk St.,MEAC,485,2011,1,876
Norfolk St.,MEAC,485,2012,1,876
Norfolk St.,MEAC,485,2013,1,876
Norfolk St.,MEAC,485,2014,1,876
Norfolk St.,MEAC,485,2015,1,876
Norfolk St.,MEAC,485,2016,1,876
Norfolk St.,MEAC,485,2017,1,876
Norfolk St.,MEAC,485,2018,1,876
Norfolk St.,MEAC,485,2019,1,876
North Ala.,ASUN,487,2019,1,920
North Carolina,ACC,457,2002,1,821
North Carolina,ACC,457,2003,1,821
North Carolina,ACC,457,2004,1,821
North Carolina,ACC,457,2005,1,821
North Carolina,ACC,457,2006,1,821
North Carolina,ACC,457,2007,1,821
North Carolina,ACC,457,2008,1,821
North Carolina,ACC,457,2009,1,821
North Carolina,ACC,457,2010,1,821
North Carolina,ACC,457,2011,1,821
North Carolina,ACC,457,2012,1,821
North Carolina,ACC,457,2013,1,821
North Carolina,ACC,457,2014,1,821
North Carolina,ACC,457,2015,1,821
North Carolina,ACC,457,2016,1,821
North Carolina,ACC,457,2017,1,821
North Carolina,ACC,457,2018,1,821
North Carolina,ACC,457,2019,1,821
North Dakota,Independent,494,2009,1,0
North Dakota,GWC,494,2010,1,30062
North Dakota,GWC,494,2011,1,30062
North Dakota,GWC,494,2012,1,30062
North Dakota,GWC,494,2013,1,30156
North Dakota,WAC,494,2014,1,923
North Dakota,WAC,494,2015,1,923
North Dakota,WAC,494,2016,1,923
North Dakota St.,Summit League,493,2008,1,819
North Dakota St.,Summit League,493,2009,1,819
North Dakota St.,Summit League,493,2010,1,819
North Dakota St.,Summit League,493,2011,1,819
North Dakota St.,Summit League,493,2012,1,819
North Dakota St.,Summit League,493,2013,1,819
North Dakota St.,Summit League,493,2014,1,819
North Dakota St.,Summit League,493,2015,1,819
North Dakota St.,Summit League,493,2016,1,819
North Dakota St.,Summit League,493,2017,1,819
North Dakota St.,Summit League,493,2018,1,819
North Dakota St.,Summit League,493,2019,1,819
North Florida,Independent,2711,2006,1,0
North Florida,Independent,2711,2007,1,0
North Florida,ASUN,2711,2008,1,920
North Florida,ASUN,2711,2009,1,920
North Florida,ASUN,2711,2010,1,920
North Florida,ASUN,2711,2011,1,920
North Florida,ASUN,2711,2012,1,920
North Florida,ASUN,2711,2013,1,920
North Florida,ASUN,2711,2014,1,920
North Florida,ASUN,2711,2015,1,920
North Florida,ASUN,2711,2016,1,920
North Florida,ASUN,2711,2017,1,920
North Florida,ASUN,2711,2018,1,920
North Florida,ASUN,2711,2019,1,920
North Greenville,Independent,9223,2005,1,0
North Greenville,Independent,9223,2006,1,0
North Greenville,Independent,9223,2007,1,0
North Greenville,Independent,9223,2008,1,0
North Greenville,Independent,9223,2009,1,0
Northeastern,America East,500,2002,1,845
Northeastern,America East,500,2003,1,845
Northeastern,America East,500,2004,1,845
Northeastern,America East,500,2005,1,845
Northeastern,CAA,500,2006,1,837
Northeastern,CAA,500,2007,1,837
Northeastern,CAA,500,2008,1,837
Northeastern,CAA,500,2009,1,837
Northeastern,CAA,500,2010,1,837
Northeastern,CAA,500,2011,1,837
Northeastern,CAA,500,2012,1,837
Northeastern,CAA,500,2013,1,837
Northeastern,CAA,500,2014,1,837
Northeastern,CAA,500,2015,1,837
Northeastern,CAA,500,2016,1,837
Northeastern,CAA,500,2017,1,837
Northeastern,CAA,500,2018,1,837
Northeastern,CAA,500,2019,1,837
Northern Colo.,Independent,502,2004,1,0
Northern Colo.,Independent,502,2008,1,0
Northern Colo.,Independent,502,2009,1,0
Northern Colo.,GWC,502,2010,1,30062
Northern Colo.,GWC,502,2011,1,30062
Northern Colo.,GWC,502,2012,1,30062
Northern Colo.,GWC,502,2013,1,30156
Northern Colo.,WAC,502,2014,1,923
Northern Colo.,WAC,502,2015,1,923
Northern Colo.,WAC,502,2016,1,923
Northern Colo.,WAC,502,2017,1,923
Northern Colo.,WAC,502,2018,1,923
Northern Colo.,WAC,502,2019,1,923
Northern Ill.,MAC,503,2002,1,875
Northern Ill.,MAC,503,2003,1,875
Northern Ill.,MAC,503,2004,1,875
Northern Ill.,MAC,503,2005,1,875
Northern Ill.,MAC,503,2006,1,875
Northern Ill.,MAC,503,2007,1,875
Northern Ill.,MAC,503,2008,1,875
Northern Ill.,MAC,503,2009,1,875
Northern Ill.,MAC,503,2010,1,875
Northern Ill.,MAC,503,2011,1,875
Northern Ill.,MAC,503,2012,1,875
Northern Ill.,MAC,503,2013,1,875
Northern Ill.,MAC,503,2014,1,875
Northern Ill.,MAC,503,2015,1,875
Northern Ill.,MAC,503,2016,1,875
Northern Ill.,MAC,503,2017,1,875
Northern Ill.,MAC,503,2018,1,875
Northern Ill.,MAC,503,2019,1,875
Northern Ky.,ASUN,505,2013,1,920
Northern Ky.,ASUN,505,2014,1,920
Northern Ky.,ASUN,505,2015,1,920
Northern Ky.,Horizon,505,2016,1,881
Northern Ky.,Horizon,505,2017,1,881
Northern Ky.,Horizon,505,2018,1,881
Northern Ky.,Horizon,505,2019,1,881
Northland,Independent,1267,2006,1,0
Northland,Independent,1267,2007,1,0
Northland,Independent,1267,2008,1,0
Northwestern,Big Ten,509,2002,1,827
Northwestern,Big Ten,509,2003,1,827
Northwestern,Big Ten,509,2004,1,827
Northwestern,Big Ten,509,2005,1,827
Northwestern,Big Ten,509,2006,1,827
Northwestern,Big Ten,509,2007,1,827
Northwestern,Big Ten,509,2008,1,827
Northwestern,Big Ten,509,2009,1,827
Northwestern,Big Ten,509,2010,1,827
Northwestern,Big Ten,509,2011,1,827
Northwestern,Big Ten,509,2012,1,827
Northwestern,Big Ten,509,2013,1,827
Northwestern,Big Ten,509,2014,1,827
Northwestern,Big Ten,509,2015,1,827
Northwestern,Big Ten,509,2016,1,827
Northwestern,Big Ten,509,2017,1,827
Northwestern,Big Ten,509,2018,1,827
Northwestern,Big Ten,509,2019,1,827
Northwestern-St. Paul,Independent,30031,2008,1,0
Northwestern St.,Southland,508,2002,1,914
Northwestern St.,Southland,508,2003,1,914
Northwestern St.,Southland,508,2004,1,914
Northwestern St.,Southland,508,2005,1,914
Northwestern St.,Southland,508,2006,1,914
Northwestern St.,Southland,508,2007,1,914
Northwestern St.,Southland,508,2008,1,914
Northwestern St.,Southland,508,2009,1,914
Northwestern St.,Southland,508,2010,1,914
Northwestern St.,Southland,508,2011,1,914
Northwestern St.,Southland,508,2012,1,914
Northwestern St.,Southland,508,2013,1,914
Northwestern St.,Southland,508,2014,1,914
Northwestern St.,Southland,508,2015,1,914
Northwestern St.,Southland,508,2016,1,914
Northwestern St.,Southland,508,2017,1,914
Northwestern St.,Southland,508,2018,1,914
Northwestern St.,Southland,508,2019,1,914
Notre Dame,AAC,513,2002,1,823
Notre Dame,AAC,513,2003,1,823
Notre Dame,AAC,513,2004,1,823
Notre Dame,AAC,513,2005,1,823
Notre Dame,AAC,513,2006,1,823
Notre Dame,AAC,513,2007,1,823
Notre Dame,AAC,513,2008,1,823
Notre Dame,AAC,513,2009,1,823
Notre Dame,AAC,513,2010,1,823
Notre Dame,AAC,513,2011,1,823
Notre Dame,AAC,513,2012,1,823
Notre Dame,AAC,513,2013,1,823
Notre Dame,ACC,513,2014,1,821
Notre Dame,ACC,513,2015,1,821
Notre Dame,ACC,513,2016,1,821
Notre Dame,ACC,513,2017,1,821
Notre Dame,ACC,513,2018,1,821
Notre Dame,ACC,513,2019,1,821
Nova Southeastern,Independent,24639,2003,1,0
NYIT,ECAC,477,2002,1,847
NYIT,Independent,477,2003,1,0
NYIT,Independent,477,2004,1,0
NYIT,Independent,477,2005,1,0
NYIT,Independent,477,2006,1,0
NYIT,Independent,477,2007,1,0
NYIT,Independent,477,2008,1,0
NYIT,Independent,477,2009,1,0
NYIT,GWC,477,2010,1,30062
NYIT,GWC,477,2011,1,30062
NYIT,GWC,477,2012,1,30062
NYIT,GWC,477,2013,1,30156
NYIT,Independent,477,2015,1,0
NYIT,Independent,477,2016,1,0
NYIT,Independent,477,2017,1,0
Oakland,Summit League,514,2002,1,819
Oakland,Summit League,514,2003,1,819
Oakland,Summit League,514,2004,1,819
Oakland,Summit League,514,2005,1,819
Oakland,Summit League,514,2006,1,819
Oakland,Summit League,514,2007,1,819
Oakland,Summit League,514,2008,1,819
Oakland,Summit League,514,2009,1,819
Oakland,Summit League,514,2010,1,819
Oakland,Summit League,514,2011,1,819
Oakland,Summit League,514,2012,1,819
Oakland,Summit League,514,2013,1,819
Oakland,Horizon,514,2014,1,881
Oakland,Horizon,514,2015,1,881
Oakland,Horizon,514,2016,1,881
Oakland,Horizon,514,2017,1,881
Oakland,Horizon,514,2018,1,881
Oakland,Horizon,514,2019,1,881
Oakland City,Independent,1278,2002,1,0
Oakland City,Independent,1278,2004,1,0
Oakland City,Independent,1278,2005,1,0
Oakland City,Independent,1278,2006,1,0
Oakland City,Independent,1278,2007,1,0
Oakland City,Independent,1278,2008,1,0
Oakland City,Independent,1278,2009,1,0
Oakland City,Independent,1278,2015,1,0
Oakland City,Independent,1278,2016,1,0
Oakland City,Independent,1278,2017,1,0
Ohio,MAC,519,2002,1,875
Ohio,MAC,519,2003,1,875
Ohio,MAC,519,2004,1,875
Ohio,MAC,519,2005,1,875
Ohio,MAC,519,2006,1,875
Ohio,MAC,519,2007,1,875
Ohio,MAC,519,2008,1,875
Ohio,MAC,519,2009,1,875
Ohio,MAC,519,2010,1,875
Ohio,MAC,519,2011,1,875
Ohio,MAC,519,2012,1,875
Ohio,MAC,519,2013,1,875
Ohio,MAC,519,2014,1,875
Ohio,MAC,519,2015,1,875
Ohio,MAC,519,2016,1,875
Ohio,MAC,519,2017,1,875
Ohio,MAC,519,2018,1,875
Ohio,MAC,519,2019,1,875
Ohio St.,Big Ten,518,2002,1,827
Ohio St.,Big Ten,518,2003,1,827
Ohio St.,Big Ten,518,2004,1,827
Ohio St.,Big Ten,518,2005,1,827
Ohio St.,Big Ten,518,2006,1,827
Ohio St.,Big Ten,518,2007,1,827
Ohio St.,Big Ten,518,2008,1,827
Ohio St.,Big Ten,518,2009,1,827
Ohio St.,Big Ten,518,2010,1,827
Ohio St.,Big Ten,518,2011,1,827
Ohio St.,Big Ten,518,2012,1,827
Ohio St.,Big Ten,518,2013,1,827
Ohio St.,Big Ten,518,2014,1,827
Ohio St.,Big Ten,518,2015,1,827
Ohio St.,Big Ten,518,2016,1,827
Ohio St.,Big Ten,518,2017,1,827
Ohio St.,Big Ten,518,2018,1,827
Ohio St.,Big Ten,518,2019,1,827
Okla. Panhandle,Independent,24342,2003,1,0
Okla. Panhandle,Independent,24342,2004,1,0
Oklahoma,Big 12,522,2002,1,25354
Oklahoma,Big 12,522,2003,1,25354
Oklahoma,Big 12,522,2004,1,25354
Oklahoma,Big 12,522,2005,1,25354
Oklahoma,Big 12,522,2006,1,25354
Oklahoma,Big 12,522,2007,1,25354
Oklahoma,Big 12,522,2008,1,25354
Oklahoma,Big 12,522,2009,1,25354
Oklahoma,Big 12,522,2010,1,25354
Oklahoma,Big 12,522,2011,1,25354
Oklahoma,Big 12,522,2012,1,25354
Oklahoma,Big 12,522,2013,1,25354
Oklahoma,Big 12,522,2014,1,25354
Oklahoma,Big 12,522,2015,1,25354
Oklahoma,Big 12,522,2016,1,25354
Oklahoma,Big 12,522,2017,1,25354
Oklahoma,Big 12,522,2018,1,25354
Oklahoma,Big 12,522,2019,1,25354
Oklahoma St.,Big 12,521,2002,1,25354
Oklahoma St.,Big 12,521,2003,1,25354
Oklahoma St.,Big 12,521,2004,1,25354
Oklahoma St.,Big 12,521,2005,1,25354
Oklahoma St.,Big 12,521,2006,1,25354
Oklahoma St.,Big 12,521,2007,1,25354
Oklahoma St.,Big 12,521,2008,1,25354
Oklahoma St.,Big 12,521,2009,1,25354
Oklahoma St.,Big 12,521,2010,1,25354
Oklahoma St.,Big 12,521,2011,1,25354
Oklahoma St.,Big 12,521,2012,1,25354
Oklahoma St.,Big 12,521,2013,1,25354
Oklahoma St.,Big 12,521,2014,1,25354
Oklahoma St.,Big 12,521,2015,1,25354
Oklahoma St.,Big 12,521,2016,1,25354
Oklahoma St.,Big 12,521,2017,1,25354
Oklahoma St.,Big 12,521,2018,1,25354
Oklahoma St.,Big 12,521,2019,1,25354
Old Dominion,CAA,523,2002,1,837
Old Dominion,CAA,523,2003,1,837
Old Dominion,CAA,523,2004,1,837
Old Dominion,CAA,523,2005,1,837
Old Dominion,CAA,523,2006,1,837
Old Dominion,CAA,523,2007,1,837
Old Dominion,CAA,523,2008,1,837
Old Dominion,CAA,523,2009,1,837
Old Dominion,CAA,523,2010,1,837
Old Dominion,CAA,523,2011,1,837
Old Dominion,CAA,523,2012,1,837
Old Dominion,CAA,523,2013,1,837
Old Dominion,C-USA,523,2014,1,24312
Old Dominion,C-USA,523,2015,1,24312
Old Dominion,C-USA,523,2016,1,24312
Old Dominion,C-USA,523,2017,1,24312
Old Dominion,C-USA,523,2018,1,24312
Old Dominion,C-USA,523,2019,1,24312
Ole Miss,SEC,433,2002,1,911
Ole Miss,SEC,433,2003,1,911
Ole Miss,SEC,433,2004,1,911
Ole Miss,SEC,433,2005,1,911
Ole Miss,SEC,433,2006,1,911
Ole Miss,SEC,433,2007,1,911
Ole Miss,SEC,433,2008,1,911
Ole Miss,SEC,433,2009,1,911
Ole Miss,SEC,433,2010,1,911
Ole Miss,SEC,433,2011,1,911
Ole Miss,SEC,433,2012,1,911
Ole Miss,SEC,433,2013,1,911
Ole Miss,SEC,433,2014,1,911
Ole Miss,SEC,433,2015,1,911
Ole Miss,SEC,433,2016,1,911
Ole Miss,SEC,433,2017,1,911
Ole Miss,SEC,433,2018,1,911
Ole Miss,SEC,433,2019,1,911
Omaha,Summit League,464,2013,1,819
Omaha,Summit League,464,2014,1,819
Omaha,Summit League,464,2015,1,819
Omaha,Summit League,464,2016,1,819
Omaha,Summit League,464,2017,1,819
Omaha,Summit League,464,2018,1,819
Omaha,Summit League,464,2019,1,819
Oral Roberts,Summit League,527,2002,1,819
Oral Roberts,Summit League,527,2003,1,819
Oral Roberts,Summit League,527,2004,1,819
Oral Roberts,Summit League,527,2005,1,819
Oral Roberts,Summit League,527,2006,1,819
Oral Roberts,Summit League,527,2007,1,819
Oral Roberts,Summit League,527,2008,1,819
Oral Roberts,Summit League,527,2009,1,819
Oral Roberts,Summit League,527,2010,1,819
Oral Roberts,Summit League,527,2011,1,819
Oral Roberts,Summit League,527,2012,1,819
Oral Roberts,Southland,527,2013,1,914
Oral Roberts,Southland,527,2014,1,914
Oral Roberts,Summit League,527,2015,1,819
Oral Roberts,Summit League,527,2016,1,819
Oral Roberts,Summit League,527,2017,1,819
Oral Roberts,Summit League,527,2018,1,819
Oral Roberts,Summit League,527,2019,1,819
Oregon,Pac-12,529,2009,1,905
Oregon,Pac-12,529,2010,1,905
Oregon,Pac-12,529,2011,1,905
Oregon,Pac-12,529,2012,1,905
Oregon,Pac-12,529,2013,1,905
Oregon,Pac-12,529,2014,1,905
Oregon,Pac-12,529,2015,1,905
Oregon,Pac-12,529,2016,1,905
Oregon,Pac-12,529,2017,1,905
Oregon,Pac-12,529,2018,1,905
Oregon,Pac-12,529,2019,1,905
Oregon St.,Pac-12,528,2002,1,905
Oregon St.,Pac-12,528,2003,1,905
Oregon St.,Pac-12,528,2004,1,905
Oregon St.,Pac-12,528,2005,1,905
Oregon St.,Pac-12,528,2006,1,905
Oregon St.,Pac-12,528,2007,1,905
Oregon St.,Pac-12,528,2008,1,905
Oregon St.,Pac-12,528,2009,1,905
Oregon St.,Pac-12,528,2010,1,905
Oregon St.,Pac-12,528,2011,1,905
Oregon St.,Pac-12,528,2012,1,905
Oregon St.,Pac-12,528,2013,1,905
Oregon St.,Pac-12,528,2014,1,905
Oregon St.,Pac-12,528,2015,1,905
Oregon St.,Pac-12,528,2016,1,905
Oregon St.,Pac-12,528,2017,1,905
Oregon St.,Pac-12,528,2018,1,905
Oregon St.,Pac-12,528,2019,1,905
P.R.-Bayamon,Independent,2682,2015,1,0
P.R.-Bayamon,Independent,2682,2016,1,0
P.R.-Bayamon,Independent,2682,2017,1,0
P.R.-Cayey,Independent,1321,2015,1,0
P.R.-Cayey,Independent,1321,2016,1,0
P.R.-Cayey,Independent,1321,2017,1,0
P.R.-Humacao,Independent,27859,2015,1,0
P.R.-Humacao,Independent,27859,2016,1,0
P.R.-Humacao,Independent,27859,2017,1,0
P.R.-Mayaguez,Independent,24361,2015,1,0
P.R.-Mayaguez,Independent,24361,2016,1,0
P.R.-Mayaguez,Independent,24361,2017,1,0
P.R.-Rio Piedras,Independent,2716,2015,1,0
P.R.-Rio Piedras,Independent,2716,2016,1,0
P.R.-Rio Piedras,Independent,2716,2017,1,0
Pace,Independent,533,2002,1,0
Pace,Independent,533,2003,1,0
Pace,Independent,533,2004,1,0
Pace,Independent,533,2005,1,0
Pace,Independent,533,2006,1,0
Pacific,Big West,534,2002,1,904
Pacific,Big West,534,2003,1,904
Pacific,Big West,534,2004,1,904
Pacific,Big West,534,2005,1,904
Pacific,Big West,534,2006,1,904
Pacific,Big West,534,2007,1,904
Pacific,Big West,534,2008,1,904
Pacific,Big West,534,2009,1,904
Pacific,Big West,534,2010,1,904
Pacific,Big West,534,2011,1,904
Pacific,Big West,534,2012,1,904
Pacific,Big West,534,2013,1,904
Pacific,WCC,534,2014,1,922
Pacific,WCC,534,2015,1,922
Pacific,WCC,534,2016,1,922
